Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0032588~trans-Golgi network membrane	12	1.4814814814814816	0.0038821363485295225	CD74, HLA-DRB5, HLA-DPB1, HLA-DRA, PLD4, LGR6, HLA-DQA2, HLA-DQB2, HLA-DRB1, HLA-DQA1, HLA-DPA1, HLA-DQB1	796	113	20887	2.7865433361497756	0.834210675553865	0.05978489976735465	0.056290977053678075
GOTERM_MF_DIRECT	GO:0042626~ATPase-coupled transmembrane transporter activity	7	0.8641975308641975	0.003926130783495017	ABCD2, ABCA10, ABCB1, ABCA6, ABCA9, ABCA8, CFTR	782	38	19304	4.547314578005115	0.9759903065817086	0.10946976419862577	0.10623648002398281
GOTERM_BP_DIRECT	GO:0007229~integrin-mediated signaling pathway	12	1.4814814814814816	0.003986655702734746	FGR, FERMT1, ADAMDEC1, CD40LG, ADAMTS1, PLEK, ADAM33, ITGB7, PTN, ITGAL, LAT, TSPAN32	776	110	19734	2.7742268041237113	0.9999984817733005	0.08200770902619389	0.07863250358461477
GOTERM_MF_DIRECT	GO:0005319~lipid transporter activity	6	0.7407407407407408	0.0041165141445383205	ABCA10, ABCA6, ABCA9, APOD, ABCA8, APOL3	782	27	19304	5.4856493321966475	0.9799697125215386	0.1114987259720665	0.10820551465643585
GOTERM_BP_DIRECT	GO:0032741~positive regulation of interleukin-18 production	4	0.49382716049382713	0.004243311325823906	GBP5, CASP1, TLR9, CARD16	776	9	19734	11.302405498281786	0.9999993603517511	0.08570977635835877	0.08218220429231239
GOTERM_BP_DIRECT	GO:0046631~alpha-beta T cell activation	4	0.49382716049382713	0.004243311325823906	CD3G, CD247, CD3E, CD3D	776	9	19734	11.302405498281786	0.9999993603517511	0.08570977635835877	0.08218220429231239
GOTERM_BP_DIRECT	GO:0001768~establishment of T cell polarity	4	0.49382716049382713	0.004243311325823906	CCL21, CRTAM, CCR7, CCL19	776	9	19734	11.302405498281786	0.9999993603517511	0.08570977635835877	0.08218220429231239
GOTERM_BP_DIRECT	GO:0050860~negative regulation of T cell receptor signaling pathway	6	0.7407407407407408	0.004273573189332148	PVRIG, SH2D1A, PTPN22, UBASH3A, SLA2, GBP1	776	28	19734	5.449374079528718	0.9999994223396589	0.08580413714868677	0.08227268145929854
KEGG_PATHWAY	hsa05200:Pathways in cancer	43	5.3086419753086425	0.004369847002479922	PTGER4, CALML5, GSTP1, TCF7, PIK3CD, CSF2RB, FASLG, CALML3, IL2RG, GLI1, PTGS2, RASGRP2, FGF2, EGFR, WNT6, STAT4, RAC2, IL12B, IL12A, IL12RB1, JAK3, IL12RB2, IL15RA, WNT10A, EDN1, LAMB3, PRKCB, IL15, TRAF1, IGF1, ESR1, IL6, IFNG, COL4A4, IL2RA, COL4A3, KIT, IL2RB, GSTA1, IL7R, MET, GSTM5, BIRC3	462	533	8840	1.5436595924400802	0.7335545248745534	0.028783992211987314	0.024509141883474347
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	7	0.8641975308641975	0.004414945051993341	IL6, SERPINF2, SAA4, SAA1, HP, SAA2, LBP	776	40	19734	4.450322164948454	0.9999996412032918	0.0877339605012658	0.08412307873891128
GOTERM_BP_DIRECT	GO:0070543~response to linoleic acid	3	0.3703703703703704	0.004500519298007074	ADIPOQ, CD36, HMGCS2	776	3	19734	25.43041237113402	0.9999997310690205	0.0877339605012658	0.08412307873891128
GOTERM_BP_DIRECT	GO:0140970~AIM2 inflammasome complex assembly	3	0.3703703703703704	0.004500519298007074	AIM2, CASP1, CARD16	776	3	19734	25.43041237113402	0.9999997310690205	0.0877339605012658	0.08412307873891128
GOTERM_BP_DIRECT	GO:0010560~positive regulation of glycoprotein biosynthetic process	3	0.3703703703703704	0.004500519298007074	CCL21, IGF1, CCL19	776	3	19734	25.43041237113402	0.9999997310690205	0.0877339605012658	0.08412307873891128
GOTERM_BP_DIRECT	GO:0071663~positive regulation of granzyme B production	3	0.3703703703703704	0.004500519298007074	XCL1, PTPN22, CD244	776	3	19734	25.43041237113402	0.9999997310690205	0.0877339605012658	0.08412307873891128
GOTERM_MF_DIRECT	GO:0005515~protein binding	551	68.0246913580247	0.004549601401905313	ROPN1B, CLEC10A, C2ORF88, C4BPA, SLA2, BACH2, SPIB, IL4I1, UBASH3A, GBP5, PRKCB, SERPINF2, SOX10, CH25H, ACE2, RBP4, RBP5, BIN2, RUFY4, CLDN8, PRKCQ, FREM1, ATF3, ABCB1, TTYH1, CFI, CRABP1, SLAIN1, SLC5A1, CFP, C3, KLRK1, C6, C14ORF180, SLC19A3, PIP5K1B, ICOS, PROM1, HLA-DQA2, HLA-DQA1, NGFR, CADM3, GJB3, TCN1, GIPC2, TREML2, HLA-DRB1, GSTM5, ARHGAP9, ITK, TINAGL1, GLI1, TIFAB, GNLY, MRC1, CTLA4, ANXA8, JAK3, BATF2, FCRL2, BATF3, MYBPC1, FGFBP1, DUSP2, FGFBP2, FCRL5, FCRL6, TESC, TMC8, TMEM40, TACR1, PAX5, SERPINB5, MRAP, FCER2, CD200R1, TUBB2B, ANGPTL7, HCLS1, TLR10, PLIN1, HAP1, CRYAB, HCST, HLA-DQB1, CCL13, KCNA1, GSTP1, KCNA3, AOAH, PTGS2, EGFR, FGD2, SLC7A3, NTF4, HLA-DMA, STAT4, DMD, CCL19, CCL18, CCL17, SAMD3, CCL22, F10, CCL21, IL10RA, CARD9, BBOX1, FMO1, G0S2, KIR3DL2, SNCAIP, SNX20, PSMB9, FABP7, HLA-DPB1, PLP1, FOSB, LGR6, CCL28, SLC28A3, CHRM1, NCF1, HP, FAM107A, DEFB1, FGF2, RIMS4, GRAP2, HLA-DOA, ZNF683, PPP1R16B, LAG3, S100A2, ADIPOQ, OLFM4, NCCRP1, FOXP3, EDAR, ACAP1, LY6D, MAL, PKP1, PTPRCAP, RHCG, TOX, CLEC4E, S100A9, S100A8, S100A7, COL17A1, CHODL, BLK, CD274, GRIA2, KCNE1, DPT, RASAL3, CORO1A, ITPRIPL1, SOCS1, BTLA, SMYD1, TNFRSF17, CD300LG, BCL2L14, TNFRSF9, BMX, CYP4F12, GFAP, CXCL10, LRFN5, CXCL11, PTPRC, LCN2, HLA-DRA, SCGB3A1, RNF186, LAT, KCNK5, CIITA, ST6GALNAC1, PLEKHF1, PIK3CD, FASLG, PTPN22, ITGAL, SPN, PSTPIP1, ADAMTS1, TAGAP, EMILIN3, CNGA1, ITGB7, LBP, INSL3, SLC13A2, CR2, CR1, PVRIG, AVPR2, VSTM2L, TRAF1, TNFRSF1B, INMT, PATL2, LCK, XCL2, XCL1, DSG1, DSG3, MET, L3MBTL4, BIRC3, C1S, C1R, FGL2, IL2RG, CCL8, PTPRZ1, CCL5, CCL4, XIRP1, IL21R, CCL2, TNNI2, IGF2BP2, TIGIT, KCNJ3, SLC12A3, KCNJ10, GZMA, GZMB, REC8, GZMK, MFAP4, GZMM, PSAT1, POU2AF1, IL2RA, LEP, P2RX1, IL2RB, PDCD1, PI16, PTPN7, CD247, FOLR1, CD244, EPHB6, TRAF3IP3, GFI1, MT1M, PRF1, AQP7, CALML3, KLHDC7B, IKZF1, AQP5, IKZF3, LGALS2, TCL1A, TRIM29, TBC1D10C, OXER1, IL12B, IL12A, PTGDS, TRIM22, TP63, IL15RA, MUCL1, IL1R2, ACSL5, KRT7, KRT5, HLA-F, RUNX3, SFRP1, SLPI, CD226, CFTR, ROPN1, SLC22A3, RRAD, TXK, SH2D2A, SP140, EBI3, KLK5, TWIST2, CD1D, CD1C, CD1B, KLK8, KLK6, PKHD1, CD79B, CD79A, TSPAN8, INPP5D, TSPAN7, SLAMF6, APOD, ATP6V0A4, TRPM6, SLAMF1, EGR2, APOBEC3G, BCL11B, SPHKAP, TNFSF14, ST8SIA1, STAC, APOBEC3H, SH2D1A, SH2D1B, IGF1, PARP15, CIDEC, CCDC88B, TF, PPP1R1A, VNN2, CD209, ID4, CD28, CD27, ITM2A, MRAP2, APOBEC3A, ACY3, SYNM, CD40, TNFRSF13B, CD3G, MEOX2, CD3E, SLC7A10, MEOX1, CD3D, CX3CL1, LIMD2, ACADL, MAP1LC3C, RAC2, FCER1A, CTSG, CD37, CCR6, MUC15, CD36, CCR5, CCR4, CCR2, MAP4K1, CD53, EDN1, MME, IL15, AMPD1, GP1BA, PDCD1LG2, IGFN1, LIME1, SYN2, RGMA, CLDN11, CLDN10, NCR3, VSNL1, BANK1, CEACAM5, KIT, ARHGEF4, CD48, FAM20A, VGLL1, DNASE1L3, MATN2, PTGER4, C1QA, FOXC1, CSTA, TNXB, HAAO, SAA4, WAS, CXCR5, PTN, CST7, STX11, LILRA4, WIF1, CXCR3, MGAT3, IL32, IL33, CD74, IL34, AKR1C1, KLK13, LSAMP, PNMA3, PDZK1IP1, CD40LG, KCNS1, KRT17, KLHL6, KRT16, KRT15, STAC2, KRT14, SAA2, CD69, F2RL2, IL18R1, FCN1, SIRPG, GIMAP1, NPY2R, LOXL4, GIMAP5, GIMAP7, ZNF80, RGS2, IL18RAP, CAPN6, SIT1, FAM3B, TGM5, KRT6C, KRT6B, KRT6A, ZBP1, MATK, THEMIS, IPCEF1, MID1, LAX1, ALDH3A1, GPRIN2, DOK2, CD8B, CD8A, COL4A3, GPD1, EEF1A2, CARD16, MASP1, CARD11, KLRB1, TCF7, CSF2RB, ADRB2, KLHL13, KIR2DL4, FUT3, C6ORF15, FUT7, CYP11A1, UBD, STAP1, KLRC1, C16ORF54, KLHL29, TFAP2B, MUC16, RARRES1, CLEC17A, NKG7, ESR1, SELE, SELP, PLCXD3, IL6, NR4A3, TRPV6, SELL, KLRD1, IL7R, BMPR1B, RTP4, CXCL6, CXCL9, ABCD2, TAT, PDE3B, PLEK, TNFAIP3, CXCL1, CXCL2, CXCL5, TMEM100, CA3, CA4, CASP1, CYTIP, SRGN, MMP7, EGFL6, MRGPRX3, MYEOV, MMP3, FGR, ETV7, ZAP70, AIM2, TMIGD2, IFNG, MMRN1, IRF4, ELF5, ALDH1A1, LTA, CHI3L1, IRF8, MS4A1, LTF, RGS18, KRT81, BCL2A1, CLEC12A, KRT86, CNR2, SV2B, TBX21, SPOCK2, S1PR4, GBP1, MAPK4, GBP4, KLRG1, LAMB3, TRAT1, B3GAT1, S100B, MUC5B, SOD3, DLK1, CD2, CLCN4, JSRP1, DES, CD6, PPP2R2B, CD5, TNIP3, CD7, PTX3, ASB2	782	12754	19304	1.0664628758963137	0.9867381429487019	0.11600946980312846	0.11258302976674914
GOTERM_BP_DIRECT	GO:1901224~positive regulation of non-canonical NF-kappaB signal transduction	9	1.1111111111111112	0.00460105116590123	EDAR, EDN1, TNFSF14, TLR9, IL12B, CD27, CCL19, EGFR, IL18R1	776	67	19734	3.416025542391137	0.9999998083387649	0.0890894775000352	0.08542280649049004
GOTERM_BP_DIRECT	GO:0045579~positive regulation of B cell differentiation	5	0.6172839506172839	0.004649763961379707	INPP5D, SH2D1A, SH2D1B, CD27, IL2RG	776	18	19734	7.064003436426116	0.9999998373521436	0.0890894775000352	0.08542280649049004
GOTERM_BP_DIRECT	GO:0042119~neutrophil activation	5	0.6172839506172839	0.004649763961379707	CXCL6, IL18RAP, IL15, CCL5, CTSG	776	18	19734	7.064003436426116	0.9999998373521436	0.0890894775000352	0.08542280649049004
GOTERM_CC_DIRECT	GO:0005581~collagen trimer	11	1.3580246913580247	0.004770720703080994	FCN1, COL17A1, C1QA, MARCO, PCOLCE2, COL4A4, COL4A3, ADIPOQ, COL6A6, CD36, C1QL2	796	100	20887	2.886394472361809	0.8902277215094617	0.07076853824196692	0.06663271457847535
GOTERM_MF_DIRECT	GO:0042010~interleukin-15 receptor activity	3	0.3703703703703704	0.004772541479242626	IL15RA, IL2RB, IL2RG	782	3	19304	24.685421994884912	0.9892752397274457	0.11600946980312846	0.11258302976674914
GOTERM_MF_DIRECT	GO:0004911~interleukin-2 receptor activity	3	0.3703703703703704	0.004772541479242626	IL2RA, IL2RB, IL2RG	782	3	19304	24.685421994884912	0.9892752397274457	0.11600946980312846	0.11258302976674914
GOTERM_MF_DIRECT	GO:0019976~interleukin-2 binding	3	0.3703703703703704	0.004772541479242626	IL2RA, IL2RB, IL2RG	782	3	19304	24.685421994884912	0.9892752397274457	0.11600946980312846	0.11258302976674914
GOTERM_CC_DIRECT	GO:0031012~extracellular matrix	19	2.345679012345679	0.004901716934508532	TNXB, MMP7, HPSE2, TFPI2, PAPLN, MMP3, GP1BA, MUC5B, WNT6, C6ORF15, RELN, ADAMTS1, SPOCK2, CHI3L1, COL6A6, PTX3, PI3, ADAMTS8, MATN2	796	240	20887	2.0773293551088776	0.8967045164149641	0.07076853824196692	0.06663271457847535
GOTERM_BP_DIRECT	GO:0042104~positive regulation of activated T cell proliferation	6	0.7407407407407408	0.004999785746428534	TMIGD2, IL2RA, IL12B, IGF1, IL12RB1, SLAMF1	776	29	19734	5.261464628510487	0.9999999500050111	0.09525160004417542	0.0913313134929985
GOTERM_MF_DIRECT	GO:0004950~chemokine receptor activity	5	0.6172839506172839	0.005167774541558502	CXCR3, CCR6, CCR5, CCR4, CCR2	782	18	19304	6.857061665245808	0.9926404216693978	0.1224762566349365	0.11885881445584555
GOTERM_MF_DIRECT	GO:0005200~structural constituent of cytoskeleton	12	1.4814814814814816	0.005321558201031499	TUBB2B, SYNM, DES, KRT16, KRT15, KRT14, DMD, KRT5, HLA-DRB1, KRT6B, KRT6A, GFAP	782	111	19304	2.668694269717288	0.993643695883668	0.12304480913604539	0.11941057426704826
GOTERM_BP_DIRECT	GO:0050766~positive regulation of phagocytosis	8	0.9876543209876543	0.005520746047477965	IL15RA, PTPRC, IFNG, IL15, IL2RB, SIRPG, PTX3, IL2RG	776	55	19734	3.698969072164948	0.9999999913688132	0.10458226834572665	0.10027795786803197
GOTERM_BP_DIRECT	GO:0048662~negative regulation of smooth muscle cell proliferation	6	0.7407407407407408	0.0058092741161985505	ACE2, IFNG, TNFAIP3, IL12B, IL12A, APOD	776	30	19734	5.086082474226805	0.9999999967386362	0.10903982685707632	0.10455205587399355
GOTERM_BP_DIRECT	GO:0072540~T-helper 17 cell lineage commitment	4	0.49382716049382713	0.005886134405347693	IL6, IRF4, SLAMF6, LY9	776	10	19734	10.17216494845361	0.9999999974835738	0.10903982685707632	0.10455205587399355
GOTERM_BP_DIRECT	GO:0002827~positive regulation of T-helper 1 type immune response	4	0.49382716049382713	0.005886134405347693	PLA2G4A, IL12B, IL12RB1, CCR2	776	10	19734	10.17216494845361	0.9999999974835738	0.10903982685707632	0.10455205587399355
GOTERM_BP_DIRECT	GO:0070383~DNA cytosine deamination	4	0.49382716049382713	0.005886134405347693	APOBEC3D, APOBEC3G, APOBEC3H, APOBEC3A	776	10	19734	10.17216494845361	0.9999999974835738	0.10903982685707632	0.10455205587399355
KEGG_PATHWAY	hsa04512:ECM-receptor interaction	12	1.4814814814814816	0.006333353160359354	RELN, TNXB, LAMB3, SV2B, TNN, COL4A4, COL4A3, COL6A6, GP1BA, ITGB7, CD36, FREM1	462	89	8840	2.5798920180942653	0.8532104228294617	0.04082991505508264	0.03476606628452582
GOTERM_BP_DIRECT	GO:0050727~regulation of inflammatory response	11	1.3580246913580247	0.006336340489958465	ZBP1, ACE2, CMA1, CASP1, XCL1, CARD16, PTGS2, SELE, ESR1, CCR2, BIRC3	776	101	19734	2.769648872103705	0.999999999449229	0.11609699269306412	0.11131876871702985
GOTERM_BP_DIRECT	GO:0120162~positive regulation of cold-induced thermogenesis	11	1.3580246913580247	0.006336340489958465	PLAC8, FABP4, ACADL, IRF4, LEP, ADIPOQ, LCN2, G0S2, CD36, ADRB2, CCR2	776	101	19734	2.769648872103705	0.999999999449229	0.11609699269306412	0.11131876871702985
GOTERM_MF_DIRECT	GO:0042806~fucose binding	4	0.49382716049382713	0.006395171041340954	SELP, CD209, CLEC10A, CLEC17A	782	10	19304	9.874168797953965	0.9977166028082634	0.14099121272537732	0.13682691530310878
GOTERM_MF_DIRECT	GO:0016918~retinal binding	4	0.49382716049382713	0.006395171041340954	RBP4, RBP5, ALDH1A2, CRABP1	782	10	19304	9.874168797953965	0.9977166028082634	0.14099121272537732	0.13682691530310878
GOTERM_BP_DIRECT	GO:0034612~response to tumor necrosis factor	6	0.7407407407407408	0.006706798991670057	CCL5, UBD, ADIPOQ, CHI3L1, PTGS2, SELE	776	31	19734	4.922015297638843	0.9999999998423078	0.12090267214553603	0.11592665999042598
GOTERM_BP_DIRECT	GO:0006956~complement activation	6	0.7407407407407408	0.006706798991670057	C3, C1QA, C6, C7, C1S, CFP	776	31	19734	4.922015297638843	0.9999999998423078	0.12090267214553603	0.11592665999042598
GOTERM_BP_DIRECT	GO:0045089~positive regulation of innate immune response	6	0.7407407407407408	0.006706798991670057	GBP5, CCL5, CARD9, SH2D1B, TLR8, CD1D	776	31	19734	4.922015297638843	0.9999999998423078	0.12090267214553603	0.11592665999042598
GOTERM_BP_DIRECT	GO:0001516~prostaglandin biosynthetic process	5	0.6172839506172839	0.006917858299969917	CD74, EDN1, PLA2G4A, PTGDS, PTGS2	776	20	19734	6.357603092783505	0.9999999999226843	0.12208199410420596	0.11705744439159624
GOTERM_BP_DIRECT	GO:0050862~positive regulation of T cell receptor signaling pathway	5	0.6172839506172839	0.006917858299969917	TRAT1, LCK, CCR7, CD226, CARD11	776	20	19734	6.357603092783505	0.9999999999226843	0.12208199410420596	0.11705744439159624
GOTERM_BP_DIRECT	GO:2000406~positive regulation of T cell migration	5	0.6172839506172839	0.006917858299969917	SPN, CXCL10, CCL21, CCL5, CORO1A	776	20	19734	6.357603092783505	0.9999999999226843	0.12208199410420596	0.11705744439159624
GOTERM_BP_DIRECT	GO:0090026~positive regulation of monocyte chemotaxis	5	0.6172839506172839	0.006917858299969917	CXCL10, CCL5, PLA2G7, CCR2, S100A7	776	20	19734	6.357603092783505	0.9999999999226843	0.12208199410420596	0.11705744439159624
GOTERM_MF_DIRECT	GO:0004222~metalloendopeptidase activity	12	1.4814814814814816	0.006925156449714219	ADAMDEC1, MMP7, MME, ADAMTS1, ECEL1, MMP3, PAPLN, CLCA2, ADAM33, ADAMTS8, CLCA4, KLK7	782	115	19304	2.575870121205382	0.9986230519738348	0.14920564350747909	0.14479872576675185
GOTERM_BP_DIRECT	GO:0045429~positive regulation of nitric oxide biosynthetic process	7	0.8641975308641975	0.00711406011380347	EDN1, KLRK1, IFNG, PTX3, CD36, PTGS2, ESR1	776	44	19734	4.045747422680412	0.9999999999601474	0.12488713906587975	0.1197471375176867
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	16	1.9753086419753085	0.007429081742977078	MAP4K1, CD74, FCRL3, IGF1, ADRB2, FGF2, CX3CL1, LILRA5, IL6, DOK2, PTPRC, BANK1, LEP, KIT, TLR9, HLA-DRB1	776	188	19734	2.1642904145645976	0.9999999999862524	0.12973807856355282	0.12439842606078806
GOTERM_BP_DIRECT	GO:0046629~gamma-delta T cell activation	4	0.49382716049382713	0.007859287860336555	ITK, CD3G, CD247, CD3E	776	11	19734	9.24742268041237	0.9999999999967881	0.13583604224591994	0.1302454147988764
GOTERM_BP_DIRECT	GO:0048304~positive regulation of isotype switching to IgG isotypes	4	0.49382716049382713	0.007859287860336555	CD40, PTPRC, TBX21, CD28	776	11	19734	9.24742268041237	0.9999999999967881	0.13583604224591994	0.1302454147988764
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	45	5.555555555555555	0.008098261100825637	C1S, CALML5, TTYH1, C1R, PRF1, CALML3, AOAH, RASGRP2, CDH3, SPOCK2, CDH22, ENPP2, ANXA8, PLA2G2D, EGFL6, S100A2, F10, ANXA3, TESC, PLA2G2A, PLA2G4A, SYT13, S100B, SYT8, DLK1, DLK2, SELP, SELL, MMRN1, VSNL1, DCHS2, CDHR1, FAT2, DSG1, PADI2, MASP1, DSG3, CLEC4E, MCTP2, S100A9, DNASE1L3, S100A8, S100A7, DSC3, MATN2	782	746	19304	1.4890670104153096	0.9995509634029154	0.17060336719072675	0.16556444917243524
KEGG_PATHWAY	hsa02010:ABC transporters	8	0.9876543209876543	0.008125260476388056	ABCD2, ABCA10, ABCB1, ABCA6, ABCA9, DEFB1, ABCA8, CFTR	462	45	8840	3.4016354016354016	0.9148935109370359	0.05129070675719961	0.043673275060585805
GOTERM_MF_DIRECT	GO:0001540~amyloid-beta binding	10	1.2345679012345678	0.0085233170317943	NGFR, C1QA, GRIA2, CD74, MARCO, CD36, ADRB2, CRYAB, ITM2A, GRIA4	782	87	19304	2.8374048269982657	0.9997009010541686	0.17565444665523908	0.170466340635886
GOTERM_BP_DIRECT	GO:0045622~regulation of T-helper cell differentiation	3	0.3703703703703704	0.008766740997203714	IRF4, HLA-DRA, HLA-DRB1	776	4	19734	19.072809278350515	0.9999999999998508	0.14727162922800005	0.14121034535282437
GOTERM_BP_DIRECT	GO:1904783~positive regulation of NMDA glutamate receptor activity	3	0.3703703703703704	0.008766740997203714	IFNG, CCL2, CCR2	776	4	19734	19.072809278350515	0.9999999999998508	0.14727162922800005	0.14121034535282437
GOTERM_BP_DIRECT	GO:0045659~negative regulation of neutrophil differentiation	3	0.3703703703703704	0.008766740997203714	INPP5D, SH2D1A, SH2D1B	776	4	19734	19.072809278350515	0.9999999999998508	0.14727162922800005	0.14121034535282437
GOTERM_BP_DIRECT	GO:0038111~interleukin-7-mediated signaling pathway	3	0.3703703703703704	0.008766740997203714	TSLP, IL7R, IL2RG	776	4	19734	19.072809278350515	0.9999999999998508	0.14727162922800005	0.14121034535282437
GOTERM_BP_DIRECT	GO:0031638~zymogen activation	6	0.7407407407407408	0.008784469384312559	KLK1, CD6, C1R, HP, MASP1, PRSS12	776	33	19734	4.623711340206186	0.9999999999998594	0.14727162922800005	0.14121034535282437
GOTERM_BP_DIRECT	GO:0070269~pyroptotic inflammatory response	6	0.7407407407407408	0.008784469384312559	ZBP1, AIM2, GZMA, CASP1, GZMB, CARD16	776	33	19734	4.623711340206186	0.9999999999998594	0.14727162922800005	0.14121034535282437
KEGG_PATHWAY	hsa05417:Lipid and atherosclerosis	21	2.5925925925925926	0.008920448839497604	CD40, NCF1, CALML5, MMP3, PIK3CD, FASLG, CXCL1, CALML3, CXCL3, SELE, CXCL2, SELP, IL6, CD40LG, CCL5, CASP1, IL12B, CCL2, IL12A, CD36, LBP	462	216	8840	1.8602693602693603	0.9332007364859877	0.055161142823832124	0.046968893889599635
GOTERM_MF_DIRECT	GO:0042288~MHC class I protein binding	5	0.6172839506172839	0.009181504524047741	KLRK1, CD8B, CD8A, CD48, CD244	782	21	19304	5.877481427353549	0.999840628209747	0.1851928997616438	0.17972306727923237
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	11	1.3580246913580247	0.01001710560828705	RGS2, PRKCB, LEP, ADIPOQ, PENK, FOSB, CD27, TACR1, HMGCS2, CDO1, S100A8	776	108	19734	2.5901345933562427	0.9999999999999979	0.16710126917704715	0.1602238533862829
GOTERM_BP_DIRECT	GO:0034392~negative regulation of smooth muscle cell apoptotic process	4	0.49382716049382713	0.010176523475945706	EDN1, IGF1, ESR1, GRIA4	776	12	19734	8.47680412371134	0.9999999999999988	0.16808809465441357	0.16117006391707117
GOTERM_BP_DIRECT	GO:0001771~immunological synapse formation	4	0.49382716049382713	0.010176523475945706	CD6, CCL21, PRF1, CCL19	776	12	19734	8.47680412371134	0.9999999999999988	0.16808809465441357	0.16117006391707117
GOTERM_CC_DIRECT	GO:0009898~cytoplasmic side of plasma membrane	11	1.3580246913580247	0.011051261716158703	CD2, RGS2, PTPRC, NCF1, STAC, KIT, STAC2, DSG1, PTPN22, TRAF1, PTPN7	796	113	20887	2.554331391470628	0.9941076750042087	0.15471766402622184	0.145675722622092
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	13	1.6049382716049383	0.011065499026579507	CXCL9, CD40, PIK3CD, CXCL10, CXCL11, IL6, CCL5, CCL4, TLR9, IL12B, TLR8, IL12A, LBP	462	109	8840	2.282060447198062	0.9652788920519917	0.06705692410107181	0.05709797497715026
GOTERM_BP_DIRECT	GO:0002230~positive regulation of defense response to virus by host	6	0.7407407407407408	0.011268498506285692	AIM2, APOBEC3G, IL12B, PTPN22, IL12RB1, TRIM22	776	35	19734	4.3594992636229755	1.0	0.1852121347626271	0.17758932694955148
GOTERM_CC_DIRECT	GO:0042105~alpha-beta T cell receptor complex	4	0.49382716049382713	0.011804810271091093	CD3G, CD247, CD3E, CD3D	796	13	20887	8.073830691921144	0.9958567244780413	0.16040653956600248	0.15103213140954783
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	19	2.345679012345679	0.011868022373798503	NGFR, CD40, BCL2A1, BCL11B, IL1R2, MMP3, GZMB, TRAF1, PAX5, IGF1, ETV7, IL6, NR4A3, IL2RB, TSPAN7, ITGB7, PROM1, MET, BIRC3	462	193	8840	1.883677634972972	0.9728283434541717	0.0705100152796264	0.06003823083215713
GOTERM_BP_DIRECT	GO:0070373~negative regulation of ERK1 and ERK2 cascade	9	1.1111111111111112	0.012234678608184045	ACE2, PTPRC, GSTP1, ADIPOQ, TBC1D10C, TLR9, DMD, GBP1, ATF3	776	79	19734	2.8971355865848887	1.0	0.20011159694263952	0.19187556939176442
KEGG_PATHWAY	hsa04014:Ras signaling pathway	22	2.7160493827160495	0.012584862512289251	NGFR, PLA2G2D, CALML5, PRKCB, RASGRF1, PLA2G2A, PLA2G4A, PIK3CD, FASLG, CALML3, RASAL1, IGF1, RASGRP2, RASAL3, FGF2, EGFR, NTF4, ZAP70, KIT, RAC2, MET, LAT	462	238	8840	1.768707482993197	0.9781760269352076	0.07333102579276236	0.062440279387896674
GOTERM_BP_DIRECT	GO:0045765~regulation of angiogenesis	6	0.7407407407407408	0.012673389885331586	IL6, SFRP1, LEP, PDE3B, CXCL13, FGF2	776	36	19734	4.238402061855671	1.0	0.20417321012619405	0.19577001806015923
GOTERM_MF_DIRECT	GO:0033691~sialic acid binding	5	0.6172839506172839	0.012744576302348955	SELP, FCN1, SELL, ADIPOQ, SELE	782	23	19304	5.366396085844546	0.9999947616702636	0.25170538197139186	0.24427104579502165
GOTERM_CC_DIRECT	GO:0005882~intermediate filament	12	1.4814814814814816	0.01279376213804551	SYNM, DES, KRT16, KRT15, KRT14, PKP1, KRT7, KRT5, KRT6C, HLA-DRB1, KRT6A, GFAP	796	133	20887	2.367514263044546	0.9973911711750201	0.16851239628302545	0.15866426922752394
GOTERM_BP_DIRECT	GO:0009972~cytidine deamination	4	0.49382716049382713	0.012848358883574992	APOBEC3D, APOBEC3G, APOBEC3H, APOBEC3A	776	13	19734	7.824742268041237	1.0	0.20417321012619405	0.19577001806015923
GOTERM_BP_DIRECT	GO:0016554~cytidine to uridine editing	4	0.49382716049382713	0.012848358883574992	APOBEC3D, APOBEC3G, APOBEC3H, APOBEC3A	776	13	19734	7.824742268041237	1.0	0.20417321012619405	0.19577001806015923
GOTERM_BP_DIRECT	GO:0051450~myoblast proliferation	4	0.49382716049382713	0.012848358883574992	FGR, FGFBP1, ATOH8, IGF1	776	13	19734	7.824742268041237	1.0	0.20417321012619405	0.19577001806015923
GOTERM_BP_DIRECT	GO:2000318~positive regulation of T-helper 17 type immune response	4	0.49382716049382713	0.012848358883574992	CARD9, IL12B, PRKCQ, IL12RB1	776	13	19734	7.824742268041237	1.0	0.20417321012619405	0.19577001806015923
GOTERM_BP_DIRECT	GO:0010572~positive regulation of platelet activation	4	0.49382716049382713	0.012848358883574992	SELP, PLEK, PLA2G4A, GP1BA	776	13	19734	7.824742268041237	1.0	0.20417321012619405	0.19577001806015923
